,file,class
11635,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\475c75ea-145e-4942-af28-0278cfaedd05___Com.G_TgS_FL 9949.JPG,Tomato___Target_Spot
11636,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\47776241-de14-4956-801c-91c0d8865120___Com.G_TgS_FL 9829.JPG,Tomato___Target_Spot
11637,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\477f4bc8-26ec-4ec2-9ff4-b078f8ce32fc___Com.G_TgS_FL 0774.JPG,Tomato___Target_Spot
11638,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\48441a2c-514b-4cc4-a4ff-fe22e330e7c9___Com.G_TgS_FL 9900.JPG,Tomato___Target_Spot
11639,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\484d73fa-4049-4c52-8468-32dcb884f889___Com.G_TgS_FL 7932.JPG,Tomato___Target_Spot
11640,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\48af352f-8623-456d-a536-a68c9c99b03b___Com.G_TgS_FL 9786.JPG,Tomato___Target_Spot
11641,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\48b4b244-cf9e-4fc2-a873-66dc712b8ea5___Com.G_TgS_FL 8344.JPG,Tomato___Target_Spot
11642,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4923e26b-1dbd-44eb-b2b8-d68a8c323376___Com.G_TgS_FL 1055.JPG,Tomato___Target_Spot
11643,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\49293c7e-61c1-48eb-947c-b3dd696ec699___Com.G_TgS_FL 9945.JPG,Tomato___Target_Spot
11644,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4930dce4-8e0b-49ea-9f8c-dd5d0bcda1a1___Com.G_TgS_FL 1018.JPG,Tomato___Target_Spot
11645,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4986da32-0e00-4837-966a-0c4e0643ef16___Com.G_TgS_FL 9995.JPG,Tomato___Target_Spot
11646,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4a144d06-1caf-4e45-84f5-c4b5196ed52f___Com.G_TgS_FL 8167.JPG,Tomato___Target_Spot
11647,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4a144d06-1caf-4e45-84f5-c4b5196ed52f___Com.G_TgS_FL 8167_new30degFlipLR.JPG,Tomato___Target_Spot
11648,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4a144d06-1caf-4e45-84f5-c4b5196ed52f___Com.G_TgS_FL 8167_newPixel25.JPG,Tomato___Target_Spot
11649,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4a24322a-bd1c-493c-9da4-536b89eeaf2e___Com.G_TgS_FL 8000.JPG,Tomato___Target_Spot
11650,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4a24322a-bd1c-493c-9da4-536b89eeaf2e___Com.G_TgS_FL 8000_new30degFlipLR.JPG,Tomato___Target_Spot
11651,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4a24322a-bd1c-493c-9da4-536b89eeaf2e___Com.G_TgS_FL 8000_newPixel25.JPG,Tomato___Target_Spot
11652,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4a38d0a4-e08d-41f5-94bd-aec70894c52e___Com.G_TgS_FL 7999.JPG,Tomato___Target_Spot
11653,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4a38d0a4-e08d-41f5-94bd-aec70894c52e___Com.G_TgS_FL 7999_180deg.JPG,Tomato___Target_Spot
11654,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4a38d0a4-e08d-41f5-94bd-aec70894c52e___Com.G_TgS_FL 7999_flipTB.JPG,Tomato___Target_Spot
11655,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4a38d0a4-e08d-41f5-94bd-aec70894c52e___Com.G_TgS_FL 7999_new30degFlipLR.JPG,Tomato___Target_Spot
11656,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4a38d0a4-e08d-41f5-94bd-aec70894c52e___Com.G_TgS_FL 7999_newPixel25.JPG,Tomato___Target_Spot
11657,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4a7b8d1e-ca1e-4b87-a7bc-0a43720f66dd___Com.G_TgS_FL 9929.JPG,Tomato___Target_Spot
11658,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4a7b8d1e-ca1e-4b87-a7bc-0a43720f66dd___Com.G_TgS_FL 9929_180deg.JPG,Tomato___Target_Spot
11659,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4a7b8d1e-ca1e-4b87-a7bc-0a43720f66dd___Com.G_TgS_FL 9929_new30degFlipLR.JPG,Tomato___Target_Spot
11660,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4a7b8d1e-ca1e-4b87-a7bc-0a43720f66dd___Com.G_TgS_FL 9929_newPixel25.JPG,Tomato___Target_Spot
11661,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4aad97a4-37ca-4287-a409-941af4e916d6___Com.G_TgS_FL 0966.JPG,Tomato___Target_Spot
11662,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4aad97a4-37ca-4287-a409-941af4e916d6___Com.G_TgS_FL 0966_180deg.JPG,Tomato___Target_Spot
11663,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4aad97a4-37ca-4287-a409-941af4e916d6___Com.G_TgS_FL 0966_flipTB.JPG,Tomato___Target_Spot
11664,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4aad97a4-37ca-4287-a409-941af4e916d6___Com.G_TgS_FL 0966_new30degFlipLR.JPG,Tomato___Target_Spot
11665,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4aad97a4-37ca-4287-a409-941af4e916d6___Com.G_TgS_FL 0966_newPixel25.JPG,Tomato___Target_Spot
11666,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4ab417ba-7f9c-44ee-a7d1-1cd78fe68b58___Com.G_TgS_FL 0046.JPG,Tomato___Target_Spot
11667,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4ab417ba-7f9c-44ee-a7d1-1cd78fe68b58___Com.G_TgS_FL 0046_180deg.JPG,Tomato___Target_Spot
11668,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4ab417ba-7f9c-44ee-a7d1-1cd78fe68b58___Com.G_TgS_FL 0046_flipTB.JPG,Tomato___Target_Spot
11669,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4ab417ba-7f9c-44ee-a7d1-1cd78fe68b58___Com.G_TgS_FL 0046_new30degFlipLR.JPG,Tomato___Target_Spot
11670,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4ab417ba-7f9c-44ee-a7d1-1cd78fe68b58___Com.G_TgS_FL 0046_newPixel25.JPG,Tomato___Target_Spot
11671,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4acbd8cc-eab9-466d-9d1c-065213652abc___Com.G_TgS_FL 9855.JPG,Tomato___Target_Spot
11672,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4acbd8cc-eab9-466d-9d1c-065213652abc___Com.G_TgS_FL 9855_180deg.JPG,Tomato___Target_Spot
11673,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4b5b48f8-7d82-400a-af7a-43f7804896c6___Com.G_TgS_FL 9762.JPG,Tomato___Target_Spot
11674,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4b5b48f8-7d82-400a-af7a-43f7804896c6___Com.G_TgS_FL 9762_180deg.JPG,Tomato___Target_Spot
11675,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4b5b48f8-7d82-400a-af7a-43f7804896c6___Com.G_TgS_FL 9762_flipTB.JPG,Tomato___Target_Spot
11676,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4b5b48f8-7d82-400a-af7a-43f7804896c6___Com.G_TgS_FL 9762_new30degFlipLR.JPG,Tomato___Target_Spot
11677,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4b5b9fed-2bbc-4e9d-8268-fef031cef2db___Com.G_TgS_FL 0883.JPG,Tomato___Target_Spot
11678,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4b5b9fed-2bbc-4e9d-8268-fef031cef2db___Com.G_TgS_FL 0883_180deg.JPG,Tomato___Target_Spot
11679,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4b5b9fed-2bbc-4e9d-8268-fef031cef2db___Com.G_TgS_FL 0883_flipTB.JPG,Tomato___Target_Spot
11680,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4b5b9fed-2bbc-4e9d-8268-fef031cef2db___Com.G_TgS_FL 0883_new30degFlipLR.JPG,Tomato___Target_Spot
11681,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4b5b9fed-2bbc-4e9d-8268-fef031cef2db___Com.G_TgS_FL 0883_newPixel25.JPG,Tomato___Target_Spot
11682,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4b98528b-25af-4f6d-b094-9b69eac52082___Com.G_TgS_FL 0932.JPG,Tomato___Target_Spot
11683,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4b98528b-25af-4f6d-b094-9b69eac52082___Com.G_TgS_FL 0932_180deg.JPG,Tomato___Target_Spot
11684,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4b98528b-25af-4f6d-b094-9b69eac52082___Com.G_TgS_FL 0932_new30degFlipLR.JPG,Tomato___Target_Spot
11685,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4b98528b-25af-4f6d-b094-9b69eac52082___Com.G_TgS_FL 0932_newPixel25.JPG,Tomato___Target_Spot
11686,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4c935699-7ce3-4aa8-8180-9c96eb190b61___Com.G_TgS_FL 7920.JPG,Tomato___Target_Spot
11687,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4c935699-7ce3-4aa8-8180-9c96eb190b61___Com.G_TgS_FL 7920_180deg.JPG,Tomato___Target_Spot
11688,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4c935699-7ce3-4aa8-8180-9c96eb190b61___Com.G_TgS_FL 7920_flipTB.JPG,Tomato___Target_Spot
11689,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4c935699-7ce3-4aa8-8180-9c96eb190b61___Com.G_TgS_FL 7920_new30degFlipLR.JPG,Tomato___Target_Spot
11690,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4c935699-7ce3-4aa8-8180-9c96eb190b61___Com.G_TgS_FL 7920_newPixel25.JPG,Tomato___Target_Spot
11691,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4cb457d8-e493-414a-967a-f2b8ac0d3758___Com.G_TgS_FL 1093.JPG,Tomato___Target_Spot
11692,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4cb457d8-e493-414a-967a-f2b8ac0d3758___Com.G_TgS_FL 1093_180deg.JPG,Tomato___Target_Spot
11693,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4cb457d8-e493-414a-967a-f2b8ac0d3758___Com.G_TgS_FL 1093_flipTB.JPG,Tomato___Target_Spot
11694,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4cb457d8-e493-414a-967a-f2b8ac0d3758___Com.G_TgS_FL 1093_new30degFlipLR.JPG,Tomato___Target_Spot
11695,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4cb457d8-e493-414a-967a-f2b8ac0d3758___Com.G_TgS_FL 1093_newPixel25.JPG,Tomato___Target_Spot
11696,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4cba9d9a-65a4-4ebf-a11b-7995327b3f01___Com.G_TgS_FL 0862.JPG,Tomato___Target_Spot
11697,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4cba9d9a-65a4-4ebf-a11b-7995327b3f01___Com.G_TgS_FL 0862_180deg.JPG,Tomato___Target_Spot
11698,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4cba9d9a-65a4-4ebf-a11b-7995327b3f01___Com.G_TgS_FL 0862_flipTB.JPG,Tomato___Target_Spot
11699,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4cba9d9a-65a4-4ebf-a11b-7995327b3f01___Com.G_TgS_FL 0862_new30degFlipLR.JPG,Tomato___Target_Spot
11700,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4cba9d9a-65a4-4ebf-a11b-7995327b3f01___Com.G_TgS_FL 0862_newPixel25.JPG,Tomato___Target_Spot
11701,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4cf7fd8f-f605-41c6-93ab-76da0119d40a___Com.G_TgS_FL 8162.JPG,Tomato___Target_Spot
11702,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4cf7fd8f-f605-41c6-93ab-76da0119d40a___Com.G_TgS_FL 8162_180deg.JPG,Tomato___Target_Spot
11703,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4cf7fd8f-f605-41c6-93ab-76da0119d40a___Com.G_TgS_FL 8162_flipTB.JPG,Tomato___Target_Spot
11704,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4cf7fd8f-f605-41c6-93ab-76da0119d40a___Com.G_TgS_FL 8162_new30degFlipLR.JPG,Tomato___Target_Spot
11705,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4d1a4a12-f8e4-4ff1-bdba-362f986600e2___Com.G_TgS_FL 1064.JPG,Tomato___Target_Spot
11706,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4d1a4a12-f8e4-4ff1-bdba-362f986600e2___Com.G_TgS_FL 1064_180deg.JPG,Tomato___Target_Spot
11707,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4d1a4a12-f8e4-4ff1-bdba-362f986600e2___Com.G_TgS_FL 1064_flipTB.JPG,Tomato___Target_Spot
11708,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4d1a4a12-f8e4-4ff1-bdba-362f986600e2___Com.G_TgS_FL 1064_new30degFlipLR.JPG,Tomato___Target_Spot
11709,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4d3e21a2-3a99-4c50-9c42-5d3f4ca777a3___Com.G_TgS_FL 0995_180deg.JPG,Tomato___Target_Spot
11710,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4d3e21a2-3a99-4c50-9c42-5d3f4ca777a3___Com.G_TgS_FL 0995_flipTB.JPG,Tomato___Target_Spot
11711,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4d3e21a2-3a99-4c50-9c42-5d3f4ca777a3___Com.G_TgS_FL 0995_new30degFlipLR.JPG,Tomato___Target_Spot
11712,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4d3e21a2-3a99-4c50-9c42-5d3f4ca777a3___Com.G_TgS_FL 0995_newPixel25.JPG,Tomato___Target_Spot
11713,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4d6e773b-af80-461b-b682-962579767e6b___Com.G_TgS_FL 8210.JPG,Tomato___Target_Spot
11714,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4d6e773b-af80-461b-b682-962579767e6b___Com.G_TgS_FL 8210_180deg.JPG,Tomato___Target_Spot
11715,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4d6e773b-af80-461b-b682-962579767e6b___Com.G_TgS_FL 8210_flipTB.JPG,Tomato___Target_Spot
11716,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4d6e773b-af80-461b-b682-962579767e6b___Com.G_TgS_FL 8210_new30degFlipLR.JPG,Tomato___Target_Spot
11717,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4d6e773b-af80-461b-b682-962579767e6b___Com.G_TgS_FL 8210_newPixel25.JPG,Tomato___Target_Spot
11718,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4d72bd56-c91d-41d7-9b7f-9c624e63c22a___Com.G_TgS_FL 0023.JPG,Tomato___Target_Spot
11719,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4d72bd56-c91d-41d7-9b7f-9c624e63c22a___Com.G_TgS_FL 0023_180deg.JPG,Tomato___Target_Spot
11720,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4d72bd56-c91d-41d7-9b7f-9c624e63c22a___Com.G_TgS_FL 0023_new30degFlipLR.JPG,Tomato___Target_Spot
11721,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4d72bd56-c91d-41d7-9b7f-9c624e63c22a___Com.G_TgS_FL 0023_newPixel25.JPG,Tomato___Target_Spot
11722,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4da7287d-0928-413c-8dbe-965e6db6c8bd___Com.G_TgS_FL 9666_180deg.JPG,Tomato___Target_Spot
11723,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4da7287d-0928-413c-8dbe-965e6db6c8bd___Com.G_TgS_FL 9666_flipTB.JPG,Tomato___Target_Spot
11724,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4da7287d-0928-413c-8dbe-965e6db6c8bd___Com.G_TgS_FL 9666_newPixel25.JPG,Tomato___Target_Spot
11725,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4db457b0-7f30-4fe4-a34c-8ff9535b3aa0___Com.G_TgS_FL 9793.JPG,Tomato___Target_Spot
11726,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4db457b0-7f30-4fe4-a34c-8ff9535b3aa0___Com.G_TgS_FL 9793_180deg.JPG,Tomato___Target_Spot
11727,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4db457b0-7f30-4fe4-a34c-8ff9535b3aa0___Com.G_TgS_FL 9793_flipTB.JPG,Tomato___Target_Spot
11728,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4db457b0-7f30-4fe4-a34c-8ff9535b3aa0___Com.G_TgS_FL 9793_new30degFlipLR.JPG,Tomato___Target_Spot
11729,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4db457b0-7f30-4fe4-a34c-8ff9535b3aa0___Com.G_TgS_FL 9793_newPixel25.JPG,Tomato___Target_Spot
11730,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4dd67eba-381f-4733-9fde-2263b4da5dd0___Com.G_TgS_FL 9947.JPG,Tomato___Target_Spot
11731,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4dd67eba-381f-4733-9fde-2263b4da5dd0___Com.G_TgS_FL 9947_180deg.JPG,Tomato___Target_Spot
11732,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4dd67eba-381f-4733-9fde-2263b4da5dd0___Com.G_TgS_FL 9947_flipTB.JPG,Tomato___Target_Spot
11733,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4dd67eba-381f-4733-9fde-2263b4da5dd0___Com.G_TgS_FL 9947_new30degFlipLR.JPG,Tomato___Target_Spot
11734,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4dd67eba-381f-4733-9fde-2263b4da5dd0___Com.G_TgS_FL 9947_newPixel25.JPG,Tomato___Target_Spot
11735,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4dfda385-7a48-4280-915b-28812f9fc574___Com.G_TgS_FL 0741.JPG,Tomato___Target_Spot
11736,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4dfda385-7a48-4280-915b-28812f9fc574___Com.G_TgS_FL 0741_flipTB.JPG,Tomato___Target_Spot
11737,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4dfda385-7a48-4280-915b-28812f9fc574___Com.G_TgS_FL 0741_new30degFlipLR.JPG,Tomato___Target_Spot
11738,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4dfda385-7a48-4280-915b-28812f9fc574___Com.G_TgS_FL 0741_newPixel25.JPG,Tomato___Target_Spot
11739,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4e0ced8b-16a8-45e9-8c2f-b39000230d90___Com.G_TgS_FL 0902.JPG,Tomato___Target_Spot
11740,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4e0ced8b-16a8-45e9-8c2f-b39000230d90___Com.G_TgS_FL 0902_180deg.JPG,Tomato___Target_Spot
11741,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4e0ced8b-16a8-45e9-8c2f-b39000230d90___Com.G_TgS_FL 0902_flipTB.JPG,Tomato___Target_Spot
11742,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4e0ced8b-16a8-45e9-8c2f-b39000230d90___Com.G_TgS_FL 0902_newPixel25.JPG,Tomato___Target_Spot
11743,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4ec88bab-c631-438f-84dd-1645e7312905___Com.G_TgS_FL 0683.JPG,Tomato___Target_Spot
11744,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4ec88bab-c631-438f-84dd-1645e7312905___Com.G_TgS_FL 0683_180deg.JPG,Tomato___Target_Spot
11745,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4ec88bab-c631-438f-84dd-1645e7312905___Com.G_TgS_FL 0683_flipTB.JPG,Tomato___Target_Spot
11746,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4ec88bab-c631-438f-84dd-1645e7312905___Com.G_TgS_FL 0683_newPixel25.JPG,Tomato___Target_Spot
11747,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4f6e682e-f2d7-43da-b18c-b0282ec6f3a4___Com.G_TgS_FL 9774.JPG,Tomato___Target_Spot
11748,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4f6e682e-f2d7-43da-b18c-b0282ec6f3a4___Com.G_TgS_FL 9774_180deg.JPG,Tomato___Target_Spot
11749,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4f6e682e-f2d7-43da-b18c-b0282ec6f3a4___Com.G_TgS_FL 9774_new30degFlipLR.JPG,Tomato___Target_Spot
11750,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4f6e682e-f2d7-43da-b18c-b0282ec6f3a4___Com.G_TgS_FL 9774_newPixel25.JPG,Tomato___Target_Spot
11751,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4f72435f-b379-4954-8c28-27e8ec20bc76___Com.G_TgS_FL 0011.JPG,Tomato___Target_Spot
11752,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4f72435f-b379-4954-8c28-27e8ec20bc76___Com.G_TgS_FL 0011_new30degFlipLR.JPG,Tomato___Target_Spot
11753,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4f72435f-b379-4954-8c28-27e8ec20bc76___Com.G_TgS_FL 0011_newPixel25.JPG,Tomato___Target_Spot
11754,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4f72eec5-805e-462f-b32a-06c70bac3351___Com.G_TgS_FL 9711.JPG,Tomato___Target_Spot
11755,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4f72eec5-805e-462f-b32a-06c70bac3351___Com.G_TgS_FL 9711_180deg.JPG,Tomato___Target_Spot
11756,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4f72eec5-805e-462f-b32a-06c70bac3351___Com.G_TgS_FL 9711_flipTB.JPG,Tomato___Target_Spot
11757,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4f72eec5-805e-462f-b32a-06c70bac3351___Com.G_TgS_FL 9711_new30degFlipLR.JPG,Tomato___Target_Spot
11758,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4f72eec5-805e-462f-b32a-06c70bac3351___Com.G_TgS_FL 9711_newPixel25.JPG,Tomato___Target_Spot
11759,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4f742898-78c7-4f18-b98b-937734263cbe___Com.G_TgS_FL 0884_flipTB.JPG,Tomato___Target_Spot
11760,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4f742898-78c7-4f18-b98b-937734263cbe___Com.G_TgS_FL 0884_new30degFlipLR.JPG,Tomato___Target_Spot
11761,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\4f742898-78c7-4f18-b98b-937734263cbe___Com.G_TgS_FL 0884_newPixel25.JPG,Tomato___Target_Spot
11762,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\5084c5f1-06fe-49de-acb1-504005946047___Com.G_TgS_FL 0036.JPG,Tomato___Target_Spot
11763,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\50b459e0-7ea3-4917-ae40-d54f0d85b1d3___Com.G_TgS_FL 1118.JPG,Tomato___Target_Spot
11764,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\51b815b2-477f-4fa3-a2ba-d8a26d81bcd6___Com.G_TgS_FL 0854.JPG,Tomato___Target_Spot
11765,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Target_Spot\51d654f9-ba95-4e86-babe-ad3373593c45___Com.G_TgS_FL 0730.JPG,Tomato___Target_Spot
